,title,price,metros2,location,rooms,region
500,T1 Porto (Freixo/Campanha) em frente ao Rio Douro,980.0,50.0,Campanha,1, Porto
501,T3 NOVOS - Em Guimaraes,990.0,140.0,"Urgezes, Guimaraes",3, Braga
502,"Apartamento de 4 assoalhadas no Campo Grande, em condominio fechado co",5000.0,144.0,Alvalade,3, Lisboa
503,"AVENCAS OCEAN VIEW RESIDENCES: magnifico T2 mobilado, vista mar, jardi",3990.0,112.0,"Carcavelos e Parede, Cascais",2, Lisboa
504,Apartamento T2 em Condominio com Piscina e Ginasio em Lisboa,1800.0,116.0,Santa Clara,2, Lisboa
505,T1 Leca da Palmeira - Praia,1095.0,70.0,"Matosinhos e Leca da Palmeira, Matosinhos",1, Porto
506,Apartamento T3 Mobilado para Arrendar,900.0,122.0,Sao Victor,4, Braga
507,Apartamento T3 para arrendamento,6000.0,130.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",3, Lisboa
508,"T4 c/ 2 garagens no Edificio Solares, Areeiro",3650.0,226.0,Areeiro,4, Lisboa
509,Apartamento T2 para arrendamento,1400.0,80.0,Campolide,2, Lisboa
510,T2+1 centro de Gondomar,860.0,94.0,"Gondomar (Sao Cosme), Valbom e Jovim, Gondomar",2, Porto
511,Fabuloso T4 no condominio Metrocity,6000.0,189.0,Parque das Nacoes,4, Lisboa
512,"Luminoso Estudio T1, junto a Jardim Campo Grande-metro",995.0,20.0,Alvalade,1, Lisboa
513,Otimo T2 no Parque das Nacoes,800.0,61.0,Olivais,2, Lisboa
514,T1 equipado c/s parqueamento ? Chiado,1700.0,80.0,Santa Maria Maior,1, Lisboa
515,Apartamento T5 para arrendamento,3500.0,134.0,Olivais,5, Lisboa
516,"Arrenda T3, mobilado,150 m2 Jardim,100m2 Horta, disponivel 6/4/2023.",750.0,90.0,"Leiria, Pousos, Barreira e Cortes",3, Leiria
517,Excelente T3+1 c/ 200m2 virado a Sul,1980.0,200.0,"Venda do Pinheiro e Santo Estevao das Gales, Mafra",3, Lisboa
518,T4 em Telheiras Mobilado com Varanda,3500.0,190.0,Lumiar,4, Lisboa
519,T3 Braga - Open Space,875.0,142.0,"Real, Dume e Semelhe",3, Braga
520,"T3 SEM FIADOR ao Metro, Mobilado e Equipado",1500.0,100.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
521,Arrenda-se Apartamento T2 no Edificio Alto da Vila,750.0,96.0,"Antas e Abade de Vermoim, Vila Nova de Famalicao",2, Braga
522,"T3, localizado no Monte Estoril com grandes areas e varandas",5950.0,160.0,"Cascais e Estoril, Cascais",3, Lisboa
523,"Apartamento T2 de luxo (mobilado), em condominio fechado - Matosinhos",2490.0,130.0,"Matosinhos e Leca da Palmeira, Matosinhos",2, Porto
524,Apartamento T2 - Arrendamento - Santiago do Cacem,1200.0,89.29,"Santiago do Cacem, Santa Cruz e Sao Bartolomeu da Serra, Santiago do Cacem",2, Setubal
525,T3 com Garagem e Vista,1900.0,127.0,"Cascais e Estoril, Cascais",3, Lisboa
526,Apartamento T4 de Luxo com terraco,3000.0,186.0,Espinho,4, Aveiro
527,Apartamento T4 - Santo Andre,1400.0,114.34,"Santo Andre, Santiago do Cacem",2, Setubal
528,"Apartamento T2 - Mafra, A Casa das Casas",900.0,102.5,Mafra,2, Lisboa
529,Apartamento T4 com muito charme no Principe Real,3900.0,113.75,Misericordia,4, Lisboa
530,"ApartamentoT3 mobilado em duplex, totalmente remodelado n...",3000.0,90.0,"Cascais e Estoril, Cascais",2, Lisboa
531,Apartamento T2 para arrendamento,850.0,69.0,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
532,Apartamento T2+1 todo mobilado e equipado,1500.0,123.0,"Matosinhos e Leca da Palmeira, Matosinhos",2, Porto
533,"Apartamento T5, com 185m2, Remodelado, Lisboa, Arrendamento",4900.0,185.0,Avenidas Novas,5, Lisboa
534,Apartamento T3 Contemporaneo Mobilado,2500.0,127.37,"Lourinha e Atalaia, Lourinha",3, Lisboa
535,Apartamento T2 para arrendamento,1050.0,90.0,Lordelo do Ouro e Massarelos,2, Porto
536,Moradia Casa Townhouse Snack Bar near Beach,215000.0,89.0,"Armacao de Pera, Silves",2, Faro
537,Apartamento T2 para arrendamento,1100.0,74.48,"Vialonga, Vila Franca de Xira",2, Lisboa
538,Apartamento T2 Duplex Novo - Centro de Aveiro,900.0,76.3,Gloria e Vera Cruz,2, Aveiro
539,Apartamento T2 Duplex Novo Mobilado - Centro de Aveiro,1000.0,79.5,Gloria e Vera Cruz,2, Aveiro
540,"Apartamento T2, em condominio privado com piscina Vilamou...",2000.0,94.79,"Quarteira, Loule",2, Faro
541,Apartamento T3 Mobilado no centro Esmoriz,650.0,113.6,"Esmoriz, Ovar",3, Aveiro
542,"Apartamento T1 para arrendamento na Rua da Metade, Lisboa",1000.0,25.0,Santo Antonio,1, Lisboa
543,"Apartamento T2 com suite e varanda para arrendamento em Azurva, Eixo -",650.0,97.0,Eixo e Eirol,2, Aveiro
544,Apartamento T2 em Figueira da Foz,650.0,68.68,"Buarcos e Sao Juliao, Figueira da Foz",2, Coimbra
545,T4 Mobilado SEM FIADOR boa localizacao,1750.0,130.0,Paranhos,4, Porto
546,Apartamento T2 no Condominio da Herdade da Aroeira,1700.0,90.0,"Charneca de Caparica e Sobreda, Almada",2, Setubal
547,Furnished Apartment in Avenidas Novas w/ Balcony,3630.0,94.0,Santo Antonio,2, Lisboa
548,Furnished Apartment in Chiado,3610.0,105.0,Misericordia,2, Lisboa
549,Furnished Apartment in Campo de Ourique w/ Balcony,3410.0,108.0,Campo de Ourique,3, Lisboa
550,"Apartamento T2, Res do Chao: Parece uma vivenda",995.0,96.0,Campanha,2, Porto
551,"Apartamento T2, no Condominio da Herdade da Aroeira!",1700.0,90.0,"Charneca de Caparica e Sobreda, Almada",2, Setubal
552,Apartamento T3 para arrendamento,800.0,126.04,"Tavarede, Figueira da Foz",3, Coimbra
553,Apartamento T2 para arrendamento,1950.0,80.0,Arroios,2, Lisboa
554,"Arrendamento,  apartamento T4 de Luxo em frente ao El Corte Ingles em",2600.0,240.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",4, Porto
555,Apartamento T3 para arrendamento,3500.0,165.0,Avenidas Novas,3, Lisboa
556,Apartamento T3 para arrendamento,4500.0,205.0,Avenidas Novas,3, Lisboa
557,Apartamentos T3 Novos para Arrendar em Guimaraes,970.0,140.0,"Urgezes, Guimaraes",3, Braga
558,Apartamento T3 para arrendamento no Parque das Nacoes,2500.0,130.0,Parque das Nacoes,3, Lisboa
559,Apartamento T2 para arrendamento,3000.0,119.0,Avenidas Novas,2, Lisboa
560,T1 ARRENDAMENTO- MOBILADO E EQUIPADO,500.0,60.0,"Buarcos e Sao Juliao, Figueira da Foz",1, Coimbra
561,ARRENDAMENTO APARTAMENTO T4 - 100% EQUIPADO E MOBILADO,2950.0,160.0,Sao Domingos de Benfica,4, Lisboa
562,Furnished Apartment in Lapa w/ Balcony,3810.0,107.0,Estrela,3, Lisboa
563,Furnished Apartment in Lapa,2860.0,95.0,Estrela,2, Lisboa
564,T1 no CENTRO da Baixa da Banheira,99000.0,53.0,"Baixa da Banheira e Vale da Amoreira, Moita",1, Setubal
565,Furnished Apartment in Alcantara,2850.0,107.0,Alcantara,2, Lisboa
566,Furnished Apartment in Alcantara,2730.0,120.0,Alcantara,2, Lisboa
567,Luminoso Estudio T1 c/ varanda -Mobl totalm equipado- Alvalade- metro,995.0,22.0,Alvalade,1, Lisboa
568,"Apartamento T1, no Parque Europa, para Arrendamento",1250.0,59.0,Lumiar,1, Lisboa
569,T2 Condominio Fechado c/Piscina - A ESTREAR,1100.0,105.0,Valongo,2, Porto
570,T2 para arrendamento apenas a 5 minutos do centro da Covi...,500.0,82.01,"Covilha e Canhoso, Covilha",2, Castelo Branco
571,Apartamento T3 para arrendamento,1500.0,97.0,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",3, Porto
572,Apartamento T2 para arrendamento,1240.0,186.0,"Montijo e Afonsoeiro, Montijo",2, Setubal
574,T0 | Centro do Porto | Equipado e Mobilado | MaiaGest,1350.0,50.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",0, Porto
575,Apartamento T2 para arrendamento,2400.0,112.0,Santa Maria Maior,2, Lisboa
576,Apartamento T1 para arrendamento,2000.0,74.33,Santa Maria Maior,1, Lisboa
577,T3 em condominio fechado na Quinta da Beloura,2510.0,176.0,"Cascais e Estoril, Cascais",3, Lisboa
578,Apartamento T4 para arrendamento,4000.0,145.0,"Cascais e Estoril, Cascais",4, Lisboa
579,Apartamento T2 para Arrendar no Tagus Bay,1750.0,110.0,Alcochete,2, Setubal
580,"Apartamento T1+1 equipado e mobilado, no centro historico...",940.0,70.0,Sao Vicente,1, Braga
581,"Apartamento T0 com 3 terracos , vista para Monsanto e jar...",1250.0,40.0,Campolide,0, Lisboa
582,Apartamento T2 para arrendamento,3300.0,164.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",2, Lisboa
583,Apartamento T3 para arrendamento,3000.0,125.0,"Cascais e Estoril, Cascais",3, Lisboa
584,New 3BR in Alvalade,3300.0,150.0,Alvalade,3, Lisboa
585,Furnished Apartment in Amoreiras,2460.0,60.0,Campo de Ourique,2, Lisboa
586,Apartamento T2 Duplex Mobilado e Vista Mar Quinta das Francesinhas,1700.0,121.67,Portimao,2, Faro
587,Apartamento T3 em Benfica | Califa - Fonte Nova,1450.0,95.0,Benfica,3, Lisboa
588,Apartamento T2 disponivel para arrendamentos temporarios ...,950.0,75.0,"Conceicao e Cabanas de Tavira, Tavira",2, Faro
590,Apartamento T1 inserida em condominio com piscina e court...,1850.0,55.0,"Quarteira, Loule",1, Faro
591,Apartamento T4 para arrendamento,2500.0,182.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",4, Lisboa
592,"Apartamento T3 para arrendamento, Soure",650.0,125.0,Soure,3, Coimbra
593,Furnished Apartment in Chiado,2060.0,54.0,Santa Maria Maior,1, Lisboa
594,Furnished Apartment in Chiado,3170.0,105.0,Misericordia,2, Lisboa
595,T4 com vistas 2 frentes. Zona tranquila (sem mobilia),1640.0,110.0,Alvalade,4, Lisboa
596,Apartamento T1 novo Mobilado Aveiro centro,800.0,57.5,Gloria e Vera Cruz,1, Aveiro
597,"Apartamento T2 disponivel para arrendamentos de Inverno, ...",1200.0,90.9,"Conceicao e Cabanas de Tavira, Tavira",2, Faro
598,Apartamento T7 na Av Republica,4500.0,200.0,Avenidas Novas,7, Lisboa
599,Furnished Apartment in Alvalade,1860.0,45.0,Olivais,1, Lisboa
600,Furnished Apartment in Campo de Ourique,3250.0,78.0,Campo de Ourique,2, Lisboa
601,Apartamento T3 para arrendamento,2750.0,85.0,"Cascais e Estoril, Cascais",3, Lisboa
602,Apartamento T2 para arrendamento,1750.0,104.93,Areeiro,2, Lisboa
603,Apartamento T4 para arrendamento,2500.0,142.0,"Caparica e Trafaria, Almada",4, Setubal
604,A Torre by A Casa das Casas,1150.0,40.0,"Ericeira, Mafra",1, Lisboa
605,Apartamento T2 no centro do Porto,1600.0,78.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",2, Porto
606,Apartamento T2 para arrendamento em Massama,2500.0,90.0,"Massama e Monte Abraao, Sintra",2, Lisboa
607,Apartamento T3 para arrendamento,3400.0,138.3,Lumiar,3, Lisboa
608,Furnished Apartment in Avenidas Novas w/ Balcony,2080.0,50.0,Avenidas Novas,1, Lisboa
609,Apartamento T1 Edificio Vitoria com garagem Saldanha Lisboa,2500.0,86.0,Arroios,1, Lisboa
610,Furnished Apartment in Campo de Ourique,2860.0,99.0,Campo de Ourique,2, Lisboa
611,Espacoso T3 com 2 garagens no Parque das Nacoes central,2500.0,152.72,Parque das Nacoes,3, Lisboa
612,"T4 com 2 garagens na Av. D.Joao II, Parque das Nacoes",2500.0,140.74,Parque das Nacoes,4, Lisboa
613,"Apartamento T3 Renovado , com pequeno terraco - Arrendame...",1495.0,110.0,Alcantara,3, Lisboa
614,Apartamento T4 para arrendamento,2850.0,190.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",4, Lisboa
615,Excelente T3+1 Duplex Montijo,1600.0,130.0,"Montijo e Afonsoeiro, Montijo",3, Setubal
616,Furnished Apartment in Arroios w/ Balcony,3070.0,122.0,Arroios,2, Lisboa
617,Furnished Apartment in Alcantara,2930.0,120.0,Alcantara,2, Lisboa
618,Furnished Apartment in Santo Antonio w/ Private Terrace,2500.0,36.0,Santo Antonio,2, Lisboa
619,Apartamento T2 para arrendamento,2500.0,75.0,Santo Antonio,2, Lisboa
620,Arrenda-se excelente T0 renovado em Cascais,1000.0,55.0,"Cascais e Estoril, Cascais",0, Lisboa
621,Furnished Apartment in Parque das Nacoes,2990.0,86.0,Parque das Nacoes,2, Lisboa
622,Furnished Apartment in Estrela,3430.0,126.0,Campo de Ourique,3, Lisboa
623,Apartamento T3 com Lugar de Garagem - Faria Guimaraes,2200.0,117.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
624,Amplo apartamento na Calcada de Carriche,1280.0,90.0,Lumiar,2, Lisboa
625,ARRENDA-SE APARTAMENTO T3 MOBILADO + LUXO + CONDOMINIO FE...,1600.0,121.0,"Gulpilhares e Valadares, Vila Nova de Gaia",3, Porto
626,"Arrendamento - Principe Real, Lisboa - Apartamento T1 em ...",2500.0,62.6,Santo Antonio,1, Lisboa
627,T4 Duplex na Quinta da Beloura,3500.0,208.0,"Sintra (Santa Maria e Sao Miguel, Sao Martinho e Sao Pedro de Penaferrim), Sintra",4, Lisboa
628,Apartamento T3+1 Duplex Arrendamento Lisboa,4900.0,550.0,Parque das Nacoes,3, Lisboa
629,Apartamento T3 para arrendamento,2300.0,141.5,"Canidelo, Vila Nova de Gaia",3, Porto
630,Apartamento T3 para arrendamento,2600.0,124.0,Lumiar,3, Lisboa
631,Furnished Apartment in Rato,2740.0,51.0,Santo Antonio,1, Lisboa
632,Furnished Apartment in Santo Antonio,3480.0,70.0,Santo Antonio,2, Lisboa
633,Furnished Apartment in Belem,1860.0,55.0,Belem,1, Lisboa
634,Furnished Apartment in Olivais,1700.0,55.0,Olivais,1, Lisboa
635,Furnished Apartment in Alcantara,2740.0,81.0,Alcantara,2, Lisboa
636,Furnished Apartment in Graca,2670.0,56.0,Sao Vicente,2, Lisboa
637,Furnished Apartment in Campolide,3350.0,125.0,Campolide,2, Lisboa
638,Furnished Apartment in Avenidas Novas,2730.0,110.0,Avenidas Novas,2, Lisboa
639,Furnished Apartment in Santo Antonio,2970.0,58.0,Santo Antonio,2, Lisboa
640,Furnished Apartment in Alameda,2510.0,98.0,Arroios,2, Lisboa
641,Furnished Apartment in Estrela,2110.0,66.0,Campo de Ourique,1, Lisboa
642,Furnished Apartment in Avenidas Novas,2110.0,63.0,Avenidas Novas,1, Lisboa
643,Apartamento T4 para arrendamento,3500.0,224.0,"Sacavem e Prior Velho, Loures",4, Lisboa
644,Apartamento T4 para arrendamento,2950.0,190.0,"Queluz e Belas, Sintra",4, Lisboa
645,Apartamento T3 Arrendamento Porto,2750.0,130.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
646,Furnished Apartment in Principe Real,2050.0,47.0,Misericordia,1, Lisboa
647,Furnished Apartment in Baixa,3120.0,121.0,Santa Maria Maior,2, Lisboa
648,Apartamento T6 para arrendamento,14900.0,452.0,Avenidas Novas,6, Lisboa
649,Furnished Apartment in Avenidas Novas,3760.0,94.0,Arroios,3, Lisboa
651,Furnished Apartment in Santo Antonio,3140.0,103.0,Santo Antonio,3, Lisboa
652,Furnished Apartment in Lapa with balcony,2740.0,120.0,Estrela,3, Lisboa
653,New 1BR with balcony in Lapa,2270.0,71.0,Estrela,1, Lisboa
654,Furnished Apartment in Rato,1620.0,38.0,Santo Antonio,1, Lisboa
655,Apartamento T4 de Charme Remodelado,6000.0,171.0,Avenidas Novas,4, Lisboa
656,"Apartamento T4 em Lisboa de 137,00 m2",4000.0,137.0,"Cascais e Estoril, Cascais",4, Lisboa
657,"Apartamento T3 disponivel para arrendamento de Inverno, c...",1200.0,100.0,"Tavira (Santa Maria e Santiago), Tavira",3, Faro
658,Apartamento T4 para arrendamento,2500.0,152.0,Lumiar,4, Lisboa
659,Apartamento T4 para arrendamento,3000.0,140.0,Areeiro,4, Lisboa
660,Apartamento T3 para arrendamento,900.0,151.0,Darque,3, Viana do Castelo
661,LOFT Zona Nobre c/ varanda 3 minutos carro Colombo e Belem,950.0,20.0,"Alfragide, Amadora",0, Lisboa
662,New 2BR in Avenidas Novas,3140.0,92.0,Avenidas Novas,2, Lisboa
663,Apartamento T3 para arrendamento,1950.0,133.0,Ramalde,3, Porto
664,"New 1BR Apartment in Saldanha, with pool and parking",2380.0,62.0,Arroios,1, Lisboa
665,New 1BR Apartment in Campo dos Martires da Patria,1680.0,41.0,Arroios,1, Lisboa
666,1BR Apartment in Campo Pequeno,2040.0,42.0,Areeiro,1, Lisboa
667,2BR in Campo de Ourique,2500.0,85.0,Campo de Ourique,2, Lisboa
668,New 2BR in Amoreiras,2870.0,100.0,Campo de Ourique,2, Lisboa
669,Apartamento T3 - Praca da Republica - Coimbra,800.0,110.0,"Coimbra (Se Nova, Santa Cruz, Almedina e Sao Bartolomeu)",3, Coimbra
670,LOURES - Quinta do Infantado - Arrendamento T4 (apartamen...,2000.0,251.0,Loures,4, Lisboa
671,Charming 2BR next to Liberdade,3300.0,130.0,Santo Antonio,2, Lisboa
672,Brand New 2BR with parking in Chiado,3450.0,104.0,Misericordia,2, Lisboa
673,Modern Furnished Santo Antonio 2BR w/ W/D,2340.0,64.0,Santo Antonio,2, Lisboa
674,Apartamento T2 - Matosinhos,960.0,110.0,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
675,Lindissimo apartamento T4 + 1 - Amoreiras - Lisboa,4000.0,240.0,Campo de Ourique,4, Lisboa
676,T1 Mobilado e Equipado com Terraco e Parqueamento,1250.0,82.0,Sao Domingos de Benfica,1, Lisboa
677,"STUDIO: loft luminoso Zona Parque das Nacoes, metro Olivais",895.0,19.0,Olivais,1, Lisboa
678,T1 (contas incluidas) - Nova Residencia Smart Studios CARCAVELOS,819.0,26.0,"Carcavelos e Parede, Cascais",1, Lisboa
679,"EstudioT1, mobilado totalm equipado -Alvalade / cid Universitaria",1095.0,22.0,Avenidas Novas,1, Lisboa
680,"Apartamento T2 disponivel para arrendamento temporario, s...",700.0,84.4,"Luz de Tavira e Santo Estevao, Tavira",2, Faro
681,Apartamento T10 | Habitacao ou escritorio | El corte Ingles,7500.0,450.0,Avenidas Novas,10, Lisboa
682,Studio Executive (Contas Incluidas) - STA APOLONIA Smart Studios,749.0,25.0,Penha de Franca,0, Lisboa
683,LOFT Zona Nobre c/ varanda 3 minutos carro Colombo e Belem,895.0,20.0,"Alfragide, Amadora",0, Lisboa
684,Studio Standard (Contas Incluidas) - STA APOLONIA Smart Studios,645.0,16.0,Penha de Franca,0, Lisboa
685,Apartamento de Charme T5,3950.0,162.6,Santo Antonio,5, Lisboa
686,Studio Superior (contas incluidas) - STA APOLONIA Smart Studios,669.0,20.0,Penha de Franca,0, Lisboa
687,T1 (Contas Incluidas) - STA APOLONIA Smart Studios,998.0,41.0,Penha de Franca,1, Lisboa
688,"REF2429 T4 Mobilado C/Varandas, Rua Dr. Eduardo Santos Silva, Paranhos",1500.0,145.0,Paranhos,4, Porto
689,Apartamento T2 Duplex em predio de charme no centro historico de Evora,1200.0,388.0,"Evora (Sao Mamede, Se, Sao Pedro e Santo Antao)",2, Evora
690,Apartamento T4 para arrendamento,3700.0,170.0,Estrela,4, Lisboa
691,Lisboa (Ajuda) - Apartamento T2 para arrendamento,1350.0,66.42,Ajuda,2, Lisboa
692,Apartamento T1 para arrendamento,1300.0,75.0,Campolide,1, Lisboa
693,Apartamento T4 para arrendamento,1300.0,148.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",4, Porto
694,"Apartamento T2 com 117 m2 e vista fabulosa, Graca,  Lisboa",2450.0,115.0,Sao Vicente,2, Lisboa
695,T3 em Jardins da Parede,2100.0,121.0,"Carcavelos e Parede, Cascais",3, Lisboa
696,T1kit - cozinha equipada ? Terraco,800.0,45.0,Lordelo do Ouro e Massarelos,1, Porto
697,"Apartamento T1 Arrendamento em Lordelo do Ouro e Massarelos,Porto",1200.0,42.48,Lordelo do Ouro e Massarelos,1, Porto
698,Apartamento T4 em Sao Vicente - Arrendamento -,1700.0,186.0,Sao Victor,4, Braga
699,Apartamento T3 para arrendamento,1500.0,93.1,Lumiar,3, Lisboa
700,T3 com grande terraco e varanda a Rua da Boavista | 2 Wc | A estrear,1650.0,88.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
701,Apartamento T3 para arrendamento,1700.0,148.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
702,"Apartamento T3 com elevador, Rua Sa da Bandeira, Porto",1400.0,91.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
703,Apartamento T3 para arrendamento,1500.0,73.5,Carnide,3, Lisboa
704,Apartamento T2 para arrendamento,1100.0,89.78,"Altura, Castro Marim",2, Faro
705,Apartamento T2 para arrendamento,1700.0,126.5,Sao Domingos de Benfica,2, Lisboa
706,Apartamento T2 mobilado e estacionamento,1800.0,91.0,Parque das Nacoes,2, Lisboa
707,Apartamento T3 para arrendamento,2800.0,194.8,"Sacavem e Prior Velho, Loures",3, Lisboa
708,Apartamento T3 com varanda e lugar de garagem no Edificio Mota Galiza,1900.0,132.0,Lordelo do Ouro e Massarelos,3, Porto
709,"Fabuloso apartamento T3 com 100 m2, com 2 lugares de estacionamento, m",1600.0,85.0,Campo de Ourique,3, Lisboa
710,"REF3757 T1 Renovado, Universidade Fernando Pessoa, USF Covelo, Paranho",850.0,70.0,Paranhos,1, Porto
711,"T3 Duplex c/ varanda e 2 lugares de garagem - Bonfim, Porto",1625.0,167.0,Bonfim,2, Porto
712,"REF2651 T2 Cruzamento Areosa, Costa Cabral Paranhos (So Estudantes)",775.0,80.0,Paranhos,2, Porto
713,Apartamento T1 - Moscavide - Boas Areas - Muita Luz - 3o ...,825.0,45.0,"Moscavide e Portela, Loures",1, Lisboa
714,Apartamento T1 para arrendamento,2350.0,103.0,Areeiro,1, Lisboa
715,Apartamento T2 para arrendamento,850.0,85.74,"Barcarena, Oeiras",2, Lisboa
716,APARTAMENTO T1 COM VARANDA,1200.0,50.0,Lordelo do Ouro e Massarelos,1, Porto
717,Apartamento T3 Ericeira,1500.0,115.0,"Ericeira, Mafra",3, Lisboa
718,Apartamento T2 nas Avenidas Novas,1400.0,56.0,Avenidas Novas,2, Lisboa
719,CAMPO DE OURIQUE | T3 | LOGRADOURO,2000.0,63.0,Campo de Ourique,3, Lisboa
720,Apartamento T2 para arrendamento,850.0,95.0,Paranhos,2, Porto
721,"Apartamento T1 em Lisboa de 49,00 m2",1600.0,49.0,Misericordia,1, Lisboa
722,"Apartamento T2 arrendamento anual - vista mar, Sao Martinho do Porto",1100.0,75.0,"Sao Martinho do Porto, Alcobaca",2, Leiria
723,244T | Apartamento T3 para arrendamento na Povoa de Sta. Iria,950.0,90.0,"Povoa de Santa Iria e Forte da Casa, Vila Franca de Xira",3, Lisboa
724,APARTAMENTO T3 - MALVEIRA,1120.0,119.0,"Malveira e Sao Miguel de Alcainca, Mafra",3, Lisboa
725,"Apartamento T2 equipado, inclui despesas",1500.0,83.0,Sines,2, Setubal
726,Apartamento T3 Setubal (Vale do cobro) c/garagem,1350.0,114.0,Sao Sebastiao,3, Setubal
728,Apartamento T3 para arrendamento,2000.0,104.0,Avenidas Novas,3, Lisboa
729,Apartamento T3 para arrendamento,700.0,90.0,"Vila Praia de Ancora, Caminha",3, Viana do Castelo
730,"Apartamento T2 mobilado perto do Serra Shopping, Covilha",700.0,85.0,"Covilha e Canhoso, Covilha",2, Castelo Branco
731,One bedroom apartment for rent in Sao Vicente,1600.0,45.0,Sao Vicente,1, Lisboa
732,Apartamento T1+2 Duplex em Alcochete,1300.0,120.0,"Sao Francisco, Alcochete",1, Setubal
733,Apartamento T1| Mobilado | Junto Miradouro Sao Pedro de Alcantara,1800.0,70.0,Misericordia,1, Lisboa
734,Apartamento na Ajuda,1200.0,107.67,"Sao Martinho, Funchal",2, Ilha da Madeira
735,Apartamento em Funchal,800.0,35.0,"Se, Funchal",0, Ilha da Madeira
736,Apartamento T3 para arrendamento,1950.0,102.0,Penha de Franca,3, Lisboa
737,Apartamento T2 na Praia da Vagueira,750.0,99.0,"Gafanha da Boa Hora, Vagos",2, Aveiro
738,"Apartamento T5 em Lisboa de 315,00 m2",8000.0,315.0,"Cascais e Estoril, Cascais",5, Lisboa
740,Apartamento T3 para arrendar na Ramada- Jardim da Ramada,1500.0,122.0,"Ramada e Canecas, Odivelas",3, Lisboa
741,APARTAMENTO T1 - BEATO,1080.0,72.0,Beato,1, Lisboa
742,Apartamento T3 para arrendamento,2250.0,140.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
743,Apartamento T3 para arrendamento,1650.0,99.47,Lumiar,3, Lisboa
744,ARRENDAR - T1 Albarraque / cozinha equipada,400.0,40.0,"Rio de Mouro, Sintra",1, Lisboa
745,Apartamento T2 duplex com garagem fechada em Esgueira,750.0,106.5,Esgueira,2, Aveiro
746,Imovel para arrendamento,1150.0,84.0,"Carnaxide e Queijas, Oeiras",2, Lisboa
748,T2 Mobilado e Equipado - Ao IC29 Gondomar Este,1250.0,83.3,"Fanzeres e Sao Pedro da Cova, Gondomar",2, Porto
749,Apartamento T3 para arrendamento,1400.0,103.22,Lumiar,3, Lisboa
750,MY DOOR Arrenda - T1+1 - Apartamento a ESTREAR - Moscavid...,1500.0,57.0,"Moscavide e Portela, Loures",1, Lisboa
751,Apartamento T1 com Parqueamento - Avenida de Berlim.,1350.0,60.0,Olivais,1, Lisboa
752,Apartamento T2 para arrendamento,1650.0,96.3,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",2, Porto
753,Duplex T4 para arrendamento,3200.0,142.2,Alvalade,4, Lisboa
754,Apartamento T3 para Arrendamento,1400.0,73.0,"Venteira, Amadora",3, Lisboa
755,Apartamento T2 para arrendamento,2000.0,90.1,"Carcavelos e Parede, Cascais",2, Lisboa
756,T1 para Arrendar - Campo de Ourique,995.0,55.0,Campo de Ourique,1, Lisboa
757,T1 situado na zona nobre de Lisboa.,1500.0,50.0,Campolide,1, Lisboa
758,APARTAMENTO T2 PARA ARRENDAMENTO EM MASSAMA,2500.0,90.0,"Massama e Monte Abraao, Sintra",2, Lisboa
759,Apartamento T2 para arrendamento,1500.0,104.7,"Ramada e Canecas, Odivelas",2, Lisboa
760,T3 em Leca da Palmeira 1o linha do mar com varanda e terraco,2250.0,180.0,"Perafita, Lavra e Santa Cruz do Bispo, Matosinhos",3, Porto
761,Apartamento T4 para ARRENDAMENTO - Ribeirada - Odivelas,1500.0,120.0,Odivelas,4, Lisboa
762,Apartamento T3 no centro de Mem Martins,1100.0,84.0,"Algueirao-Mem Martins, Sintra",3, Lisboa
763,Apartamento T2+1 na Rua Dr. Alves da Veiga no20,1500.0,127.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",2, Porto
